id,name,city_id,match_db_id,upper_name,action
62.02.15,Bukit Santuai (Bukit Santuei),62.02,6202,BUKIT SANTUAI (BUKIT SANTUEI),"insert into region (name, parent, type) values   ('BUKIT SANTUAI (BUKIT SANTUEI),'6202','KECAMATAN');"
62.02.16,Tualan Hulu,62.02,6202,TUALAN HULU,"insert into region (name, parent, type) values   ('TUALAN HULU,'6202','KECAMATAN');"
62.02.17,Telaga Antang,62.02,6202,TELAGA ANTANG,"insert into region (name, parent, type) values   ('TELAGA ANTANG,'6202','KECAMATAN');"
62.03.01,Selat,62.03,6203,SELAT,"insert into region (name, parent, type) values   ('SELAT,'6203','KECAMATAN');"
62.03.02,Kapuas Hilir,62.03,6203,KAPUAS HILIR,"insert into region (name, parent, type) values   ('KAPUAS HILIR,'6203','KECAMATAN');"
62.03.03,Kapuas Timur,62.03,6203,KAPUAS TIMUR,"insert into region (name, parent, type) values   ('KAPUAS TIMUR,'6203','KECAMATAN');"
62.03.04,Kapuas Kuala,62.03,6203,KAPUAS KUALA,"insert into region (name, parent, type) values   ('KAPUAS KUALA,'6203','KECAMATAN');"
62.03.05,Kapuas Barat,62.03,6203,KAPUAS BARAT,"insert into region (name, parent, type) values   ('KAPUAS BARAT,'6203','KECAMATAN');"
62.03.06,Pulau Petak,62.03,6203,PULAU PETAK,"insert into region (name, parent, type) values   ('PULAU PETAK,'6203','KECAMATAN');"
62.03.07,Kapuas Murung,62.03,6203,KAPUAS MURUNG,"insert into region (name, parent, type) values   ('KAPUAS MURUNG,'6203','KECAMATAN');"
62.03.08,Basarang,62.03,6203,BASARANG,"insert into region (name, parent, type) values   ('BASARANG,'6203','KECAMATAN');"
62.03.09,Mantangai,62.03,6203,MANTANGAI,"insert into region (name, parent, type) values   ('MANTANGAI,'6203','KECAMATAN');"
62.03.10,Timpah,62.03,6203,TIMPAH,"insert into region (name, parent, type) values   ('TIMPAH,'6203','KECAMATAN');"
62.03.11,Kapuas Tengah,62.03,6203,KAPUAS TENGAH,"insert into region (name, parent, type) values   ('KAPUAS TENGAH,'6203','KECAMATAN');"
62.03.12,Kapuas Hulu,62.03,6203,KAPUAS HULU,"insert into region (name, parent, type) values   ('KAPUAS HULU,'6203','KECAMATAN');"
62.03.13,Tamban Catur,62.03,6203,TAMBAN CATUR,"insert into region (name, parent, type) values   ('TAMBAN CATUR,'6203','KECAMATAN');"
62.03.14,Pasak Talawang,62.03,6203,PASAK TALAWANG,"insert into region (name, parent, type) values   ('PASAK TALAWANG,'6203','KECAMATAN');"
62.03.15,Mandau Talawang,62.03,6203,MANDAU TALAWANG,"insert into region (name, parent, type) values   ('MANDAU TALAWANG,'6203','KECAMATAN');"
62.03.16,Dadahup,62.03,6203,DADAHUP,"insert into region (name, parent, type) values   ('DADAHUP,'6203','KECAMATAN');"
62.03.17,Bataguh,62.03,6203,BATAGUH,"insert into region (name, parent, type) values   ('BATAGUH,'6203','KECAMATAN');"
62.04.01,Jenamas,62.04,6204,JENAMAS,"insert into region (name, parent, type) values   ('JENAMAS,'6204','KECAMATAN');"
62.04.02,Dusun Hilir,62.04,6204,DUSUN HILIR,"insert into region (name, parent, type) values   ('DUSUN HILIR,'6204','KECAMATAN');"
62.04.03,Karau Kuala,62.04,6204,KARAU KUALA,"insert into region (name, parent, type) values   ('KARAU KUALA,'6204','KECAMATAN');"
62.04.04,Dusun Utara,62.04,6204,DUSUN UTARA,"insert into region (name, parent, type) values   ('DUSUN UTARA,'6204','KECAMATAN');"
62.04.05,Gn. Bintang Awai (Gunung Bintang Awai),62.04,6204,GN. BINTANG AWAI (GUNUNG BINTANG AWAI),"insert into region (name, parent, type) values   ('GN. BINTANG AWAI (GUNUNG BINTANG AWAI),'6204','KECAMATAN');"
62.04.06,Dusun Selatan,62.04,6204,DUSUN SELATAN,"insert into region (name, parent, type) values   ('DUSUN SELATAN,'6204','KECAMATAN');"
62.05.01,Montallat (Montalat),62.05,6205,MONTALLAT (MONTALAT),"insert into region (name, parent, type) values   ('MONTALLAT (MONTALAT),'6205','KECAMATAN');"
62.05.02,Gunung Timang,62.05,6205,GUNUNG TIMANG,"insert into region (name, parent, type) values   ('GUNUNG TIMANG,'6205','KECAMATAN');"
62.05.03,Gunung Purei,62.05,6205,GUNUNG PUREI,"insert into region (name, parent, type) values   ('GUNUNG PUREI,'6205','KECAMATAN');"
62.05.04,Teweh Timur,62.05,6205,TEWEH TIMUR,"insert into region (name, parent, type) values   ('TEWEH TIMUR,'6205','KECAMATAN');"
62.05.05,Teweh Tengah,62.05,6205,TEWEH TENGAH,"insert into region (name, parent, type) values   ('TEWEH TENGAH,'6205','KECAMATAN');"
62.05.06,Lahei,62.05,6205,LAHEI,"insert into region (name, parent, type) values   ('LAHEI,'6205','KECAMATAN');"
62.05.07,Teweh Baru,62.05,6205,TEWEH BARU,"insert into region (name, parent, type) values   ('TEWEH BARU,'6205','KECAMATAN');"
62.05.08,Teweh Selatan,62.05,6205,TEWEH SELATAN,"insert into region (name, parent, type) values   ('TEWEH SELATAN,'6205','KECAMATAN');"
62.05.09,Lahei Barat,62.05,6205,LAHEI BARAT,"insert into region (name, parent, type) values   ('LAHEI BARAT,'6205','KECAMATAN');"
62.06.01,Kamipang,62.06,6209,KAMIPANG,"insert into region (name, parent, type) values   ('KAMIPANG,'6209','KECAMATAN');"
62.06.02,Katingan Hilir,62.06,6209,KATINGAN HILIR,"insert into region (name, parent, type) values   ('KATINGAN HILIR,'6209','KECAMATAN');"
62.06.03,Tewang Sangalang Garing,62.06,6209,TEWANG SANGALANG GARING,"insert into region (name, parent, type) values   ('TEWANG SANGALANG GARING,'6209','KECAMATAN');"
62.06.04,Pulau Malan,62.06,6209,PULAU MALAN,"insert into region (name, parent, type) values   ('PULAU MALAN,'6209','KECAMATAN');"
62.06.05,Katingan Tengah,62.06,6209,KATINGAN TENGAH,"insert into region (name, parent, type) values   ('KATINGAN TENGAH,'6209','KECAMATAN');"
62.06.06,Sanaman Mantikei (Senamang Mantikei),62.06,6209,SANAMAN MANTIKEI (SENAMANG MANTIKEI),"insert into region (name, parent, type) values   ('SANAMAN MANTIKEI (SENAMANG MANTIKEI),'6209','KECAMATAN');"
62.06.07,Marikit,62.06,6209,MARIKIT,"insert into region (name, parent, type) values   ('MARIKIT,'6209','KECAMATAN');"
62.06.08,Katingan Hulu,62.06,6209,KATINGAN HULU,"insert into region (name, parent, type) values   ('KATINGAN HULU,'6209','KECAMATAN');"
62.06.09,Mendawai,62.06,6209,MENDAWAI,"insert into region (name, parent, type) values   ('MENDAWAI,'6209','KECAMATAN');"
62.06.10,Katingan Kuala,62.06,6209,KATINGAN KUALA,"insert into region (name, parent, type) values   ('KATINGAN KUALA,'6209','KECAMATAN');"
62.06.11,Tasik Payawan,62.06,6209,TASIK PAYAWAN,"insert into region (name, parent, type) values   ('TASIK PAYAWAN,'6209','KECAMATAN');"
62.06.12,Petak Malai,62.06,6209,PETAK MALAI,"insert into region (name, parent, type) values   ('PETAK MALAI,'6209','KECAMATAN');"
62.06.13,Bukit Raya,62.06,6209,BUKIT RAYA,"insert into region (name, parent, type) values   ('BUKIT RAYA,'6209','KECAMATAN');"
62.07.01,Seruyan Hilir,62.07,6208,SERUYAN HILIR,"insert into region (name, parent, type) values   ('SERUYAN HILIR,'6208','KECAMATAN');"
62.07.02,Seruyan Tengah,62.07,6208,SERUYAN TENGAH,"insert into region (name, parent, type) values   ('SERUYAN TENGAH,'6208','KECAMATAN');"
62.07.03,Danau Sembuluh,62.07,6208,DANAU SEMBULUH,"insert into region (name, parent, type) values   ('DANAU SEMBULUH,'6208','KECAMATAN');"
62.07.04,Hanau,62.07,6208,HANAU,"insert into region (name, parent, type) values   ('HANAU,'6208','KECAMATAN');"
62.07.05,Seruyan Hulu,62.07,6208,SERUYAN HULU,"insert into region (name, parent, type) values   ('SERUYAN HULU,'6208','KECAMATAN');"
62.07.06,Seruyan Hilir Timur,62.07,6208,SERUYAN HILIR TIMUR,"insert into region (name, parent, type) values   ('SERUYAN HILIR TIMUR,'6208','KECAMATAN');"
62.07.07,Seruyan Raya,62.07,6208,SERUYAN RAYA,"insert into region (name, parent, type) values   ('SERUYAN RAYA,'6208','KECAMATAN');"
62.07.08,Danau Seluluk,62.07,6208,DANAU SELULUK,"insert into region (name, parent, type) values   ('DANAU SELULUK,'6208','KECAMATAN');"
62.07.09,Batu Ampar,62.07,6208,BATU AMPAR,"insert into region (name, parent, type) values   ('BATU AMPAR,'6208','KECAMATAN');"
62.07.10,Suling Tambun,62.07,6208,SULING TAMBUN,"insert into region (name, parent, type) values   ('SULING TAMBUN,'6208','KECAMATAN');"
62.08.01,Sukamara,62.08,6206,SUKAMARA,"insert into region (name, parent, type) values   ('SUKAMARA,'6206','KECAMATAN');"
62.08.02,Jelai,62.08,6206,JELAI,"insert into region (name, parent, type) values   ('JELAI,'6206','KECAMATAN');"
62.08.03,Balai Riam,62.08,6206,BALAI RIAM,"insert into region (name, parent, type) values   ('BALAI RIAM,'6206','KECAMATAN');"
62.08.04,Pantai Lunci,62.08,6206,PANTAI LUNCI,"insert into region (name, parent, type) values   ('PANTAI LUNCI,'6206','KECAMATAN');"
62.08.05,Permata Kecubung,62.08,6206,PERMATA KECUBUNG,"insert into region (name, parent, type) values   ('PERMATA KECUBUNG,'6206','KECAMATAN');"
62.09.01,Lamandau,62.09,6207,LAMANDAU,"insert into region (name, parent, type) values   ('LAMANDAU,'6207','KECAMATAN');"
62.09.02,Delang,62.09,6207,DELANG,"insert into region (name, parent, type) values   ('DELANG,'6207','KECAMATAN');"
62.09.03,Bulik,62.09,6207,BULIK,"insert into region (name, parent, type) values   ('BULIK,'6207','KECAMATAN');"
62.09.04,Bulik Timur,62.09,6207,BULIK TIMUR,"insert into region (name, parent, type) values   ('BULIK TIMUR,'6207','KECAMATAN');"
62.09.05,Menthobi Raya,62.09,6207,MENTHOBI RAYA,"insert into region (name, parent, type) values   ('MENTHOBI RAYA,'6207','KECAMATAN');"
62.09.06,Sematu Jaya,62.09,6207,SEMATU JAYA,"insert into region (name, parent, type) values   ('SEMATU JAYA,'6207','KECAMATAN');"
62.09.07,Belantikan Raya,62.09,6207,BELANTIKAN RAYA,"insert into region (name, parent, type) values   ('BELANTIKAN RAYA,'6207','KECAMATAN');"
62.09.08,Batang Kawa,62.09,6207,BATANG KAWA,"insert into region (name, parent, type) values   ('BATANG KAWA,'6207','KECAMATAN');"
62.10.01,Sepang (Sepang Simin),62.10,#N/A,,
62.10.02,Kurun,62.10,#N/A,,
62.10.03,Tewah,62.10,#N/A,,
62.10.04,Kahayan Hulu Utara,62.10,#N/A,,
62.10.05,Rungan,62.10,#N/A,,
62.10.06,Manuhing,62.10,#N/A,,
62.10.07,Mihing Raya,62.10,#N/A,,
62.10.08,Damang Batu,62.10,#N/A,,
62.10.09,Miri Manasa,62.10,#N/A,,
62.10.10,Rungan Hulu,62.10,#N/A,,
62.10.11,Manuhing Raya (Mahuning Raya),62.10,#N/A,,
62.10.12,Rungan Barat,62.10,#N/A,,
62.11.01,Pandih Batu,62.11,6210,PANDIH BATU,"insert into region (name, parent, type) values   ('PANDIH BATU,'6210','KECAMATAN');"
62.11.02,Kahayan Kuala,62.11,6210,KAHAYAN KUALA,"insert into region (name, parent, type) values   ('KAHAYAN KUALA,'6210','KECAMATAN');"
62.11.03,Kahayan Tengah,62.11,6210,KAHAYAN TENGAH,"insert into region (name, parent, type) values   ('KAHAYAN TENGAH,'6210','KECAMATAN');"
62.11.04,Banama Tingang,62.11,6210,BANAMA TINGANG,"insert into region (name, parent, type) values   ('BANAMA TINGANG,'6210','KECAMATAN');"
62.11.05,Kahayan Hilir,62.11,6210,KAHAYAN HILIR,"insert into region (name, parent, type) values   ('KAHAYAN HILIR,'6210','KECAMATAN');"
62.11.06,Maliku,62.11,6210,MALIKU,"insert into region (name, parent, type) values   ('MALIKU,'6210','KECAMATAN');"
62.11.07,Jabiren Raya,62.11,6210,JABIREN RAYA,"insert into region (name, parent, type) values   ('JABIREN RAYA,'6210','KECAMATAN');"
62.11.08,Sebangau Kuala,62.11,6210,SEBANGAU KUALA,"insert into region (name, parent, type) values   ('SEBANGAU KUALA,'6210','KECAMATAN');"
62.12.01,Murung,62.12,6213,MURUNG,"insert into region (name, parent, type) values   ('MURUNG,'6213','KECAMATAN');"
62.12.02,Tanah Siang,62.12,6213,TANAH SIANG,"insert into region (name, parent, type) values   ('TANAH SIANG,'6213','KECAMATAN');"
62.12.03,Laung Tuhup,62.12,6213,LAUNG TUHUP,"insert into region (name, parent, type) values   ('LAUNG TUHUP,'6213','KECAMATAN');"
62.12.04,Permata Intan,62.12,6213,PERMATA INTAN,"insert into region (name, parent, type) values   ('PERMATA INTAN,'6213','KECAMATAN');"
62.12.05,Sumber Barito,62.12,6213,SUMBER BARITO,"insert into region (name, parent, type) values   ('SUMBER BARITO,'6213','KECAMATAN');"
62.12.06,Barito Tuhup Raya,62.12,6213,BARITO TUHUP RAYA,"insert into region (name, parent, type) values   ('BARITO TUHUP RAYA,'6213','KECAMATAN');"
62.12.07,Tanah Siang Selatan,62.12,6213,TANAH SIANG SELATAN,"insert into region (name, parent, type) values   ('TANAH SIANG SELATAN,'6213','KECAMATAN');"
62.12.08,Sungai Babuat,62.12,6213,SUNGAI BABUAT,"insert into region (name, parent, type) values   ('SUNGAI BABUAT,'6213','KECAMATAN');"
62.12.09,Seribu Riam,62.12,6213,SERIBU RIAM,"insert into region (name, parent, type) values   ('SERIBU RIAM,'6213','KECAMATAN');"
62.12.10,Uut Murung,62.12,6213,UUT MURUNG,"insert into region (name, parent, type) values   ('UUT MURUNG,'6213','KECAMATAN');"
62.13.01,Dusun Timur,62.13,6212,DUSUN TIMUR,"insert into region (name, parent, type) values   ('DUSUN TIMUR,'6212','KECAMATAN');"
62.13.02,Banua Lima,62.13,6212,BANUA LIMA,"insert into region (name, parent, type) values   ('BANUA LIMA,'6212','KECAMATAN');"
62.13.03,Patangkep Tutui,62.13,6212,PATANGKEP TUTUI,"insert into region (name, parent, type) values   ('PATANGKEP TUTUI,'6212','KECAMATAN');"
62.13.04,Awang,62.13,6212,AWANG,"insert into region (name, parent, type) values   ('AWANG,'6212','KECAMATAN');"
62.13.05,Dusun Tengah,62.13,6212,DUSUN TENGAH,"insert into region (name, parent, type) values   ('DUSUN TENGAH,'6212','KECAMATAN');"
62.13.06,Pematang Karau,62.13,6212,PEMATANG KARAU,"insert into region (name, parent, type) values   ('PEMATANG KARAU,'6212','KECAMATAN');"
62.13.07,Paju Epat,62.13,6212,PAJU EPAT,"insert into region (name, parent, type) values   ('PAJU EPAT,'6212','KECAMATAN');"
62.13.08,Raren Batuah,62.13,6212,RAREN BATUAH,"insert into region (name, parent, type) values   ('RAREN BATUAH,'6212','KECAMATAN');"
62.13.09,Paku,62.13,6212,PAKU,"insert into region (name, parent, type) values   ('PAKU,'6212','KECAMATAN');"
62.13.10,Karusen Janang,62.13,6212,KARUSEN JANANG,"insert into region (name, parent, type) values   ('KARUSEN JANANG,'6212','KECAMATAN');"
62.71.01,Pahandut,62.71,#N/A,,
62.71.02,Bukit Batu,62.71,#N/A,,
62.71.03,Jekan Raya,62.71,#N/A,,
62.71.04,Sabangau (Sebangau),62.71,#N/A,,
62.71.05,Rakumpit,62.71,#N/A,,
63.01.01,Takisung,63.01,6301,TAKISUNG,"insert into region (name, parent, type) values   ('TAKISUNG,'6301','KECAMATAN');"
63.01.02,Jorong,63.01,6301,JORONG,"insert into region (name, parent, type) values   ('JORONG,'6301','KECAMATAN');"
63.01.03,Pelaihari,63.01,6301,PELAIHARI,"insert into region (name, parent, type) values   ('PELAIHARI,'6301','KECAMATAN');"
63.01.04,Kurau,63.01,6301,KURAU,"insert into region (name, parent, type) values   ('KURAU,'6301','KECAMATAN');"
63.01.05,Bati Bati,63.01,6301,BATI BATI,"insert into region (name, parent, type) values   ('BATI BATI,'6301','KECAMATAN');"
63.01.06,Panyipatan,63.01,6301,PANYIPATAN,"insert into region (name, parent, type) values   ('PANYIPATAN,'6301','KECAMATAN');"
63.01.07,Kintap,63.01,6301,KINTAP,"insert into region (name, parent, type) values   ('KINTAP,'6301','KECAMATAN');"
63.01.08,Tambang Ulang,63.01,6301,TAMBANG ULANG,"insert into region (name, parent, type) values   ('TAMBANG ULANG,'6301','KECAMATAN');"
63.01.09,Batu Ampar,63.01,6301,BATU AMPAR,"insert into region (name, parent, type) values   ('BATU AMPAR,'6301','KECAMATAN');"
63.01.10,Bajuin,63.01,6301,BAJUIN,"insert into region (name, parent, type) values   ('BAJUIN,'6301','KECAMATAN');"
63.01.11,Bumi Makmur,63.01,6301,BUMI MAKMUR,"insert into region (name, parent, type) values   ('BUMI MAKMUR,'6301','KECAMATAN');"
63.02.01,Pulau Sembilan (Pulausembilan),63.02,#N/A,,
63.02.02,Pulau Laut Barat (Pulaulaut Barat),63.02,#N/A,,
63.02.03,Pulau Laut Selatan (Pulaulaut Selatan),63.02,#N/A,,
63.02.04,Pulau Laut Timur (Pulaulaut Timur),63.02,#N/A,,
63.02.05,Pulau Sebuku (Pulausebuku),63.02,#N/A,,
63.02.06,Pulau Laut Utara (Pulaulaut Utara),63.02,#N/A,,
63.02.07,Kelumpang Selatan,63.02,#N/A,,
63.02.08,Kelumpang Hulu,63.02,#N/A,,
63.02.09,Kelumpang Tengah,63.02,#N/A,,
63.02.10,Kelumpang Utara,63.02,#N/A,,
63.02.11,Pamukan Selatan,63.02,#N/A,,
63.02.12,Sampanahan,63.02,#N/A,,
63.02.13,Pamukan Utara,63.02,#N/A,,
63.02.14,Hampang,63.02,#N/A,,
63.02.15,Sungai Durian (Sungaidurian),63.02,#N/A,,
63.02.16,Pulau Laut Tengah (Pulaulaut Tengah),63.02,#N/A,,
63.02.17,Kelumpang Hilir,63.02,#N/A,,
63.02.18,Kelumpang Barat,63.02,#N/A,,
63.02.19,Pamukan Barat,63.02,#N/A,,
63.02.20,Pulau Laut Kepulauan (Pulaulaut Kepulauan),63.02,#N/A,,
63.02.21,Pulau Laut Tanjung Selayar,63.02,#N/A,,
63.02.22,Pulaulaut Sigam,63.02,#N/A,,
63.03.01,Aluh Aluh,63.03,3279,ALUH ALUH,"insert into region (name, parent, type) values   ('ALUH ALUH,'3279','KECAMATAN');"
63.03.02,Kertak Hanyar,63.03,3279,KERTAK HANYAR,"insert into region (name, parent, type) values   ('KERTAK HANYAR,'3279','KECAMATAN');"
63.03.03,Gambut,63.03,3279,GAMBUT,"insert into region (name, parent, type) values   ('GAMBUT,'3279','KECAMATAN');"
63.03.04,Sungai Tabuk,63.03,3279,SUNGAI TABUK,"insert into region (name, parent, type) values   ('SUNGAI TABUK,'3279','KECAMATAN');"
63.03.05,Martapura (Martapura Kota),63.03,3279,MARTAPURA (MARTAPURA KOTA),"insert into region (name, parent, type) values   ('MARTAPURA (MARTAPURA KOTA),'3279','KECAMATAN');"
63.03.06,Karang Intan,63.03,3279,KARANG INTAN,"insert into region (name, parent, type) values   ('KARANG INTAN,'3279','KECAMATAN');"
63.03.07,Astambul,63.03,3279,ASTAMBUL,"insert into region (name, parent, type) values   ('ASTAMBUL,'3279','KECAMATAN');"
63.03.08,Simpang Empat,63.03,3279,SIMPANG EMPAT,"insert into region (name, parent, type) values   ('SIMPANG EMPAT,'3279','KECAMATAN');"
63.03.09,Pengaron (Pengarom),63.03,3279,PENGARON (PENGAROM),"insert into region (name, parent, type) values   ('PENGARON (PENGAROM),'3279','KECAMATAN');"
63.03.10,Sungai Pinang,63.03,3279,SUNGAI PINANG,"insert into region (name, parent, type) values   ('SUNGAI PINANG,'3279','KECAMATAN');"
63.03.11,Aranio,63.03,3279,ARANIO,"insert into region (name, parent, type) values   ('ARANIO,'3279','KECAMATAN');"
63.03.12,Mataraman,63.03,3279,MATARAMAN,"insert into region (name, parent, type) values   ('MATARAMAN,'3279','KECAMATAN');"
63.03.13,Beruntung Baru,63.03,3279,BERUNTUNG BARU,"insert into region (name, parent, type) values   ('BERUNTUNG BARU,'3279','KECAMATAN');"
63.03.14,Martapura Barat,63.03,3279,MARTAPURA BARAT,"insert into region (name, parent, type) values   ('MARTAPURA BARAT,'3279','KECAMATAN');"
63.03.15,Martapura Timur,63.03,3279,MARTAPURA TIMUR,"insert into region (name, parent, type) values   ('MARTAPURA TIMUR,'3279','KECAMATAN');"
63.03.16,Sambung Makmur,63.03,3279,SAMBUNG MAKMUR,"insert into region (name, parent, type) values   ('SAMBUNG MAKMUR,'3279','KECAMATAN');"
63.03.17,Paramasan (Peramasan),63.03,3279,PARAMASAN (PERAMASAN),"insert into region (name, parent, type) values   ('PARAMASAN (PERAMASAN),'3279','KECAMATAN');"
63.03.18,Telaga Bauntung,63.03,3279,TELAGA BAUNTUNG,"insert into region (name, parent, type) values   ('TELAGA BAUNTUNG,'3279','KECAMATAN');"
63.03.19,Tatah Makmur,63.03,3279,TATAH MAKMUR,"insert into region (name, parent, type) values   ('TATAH MAKMUR,'3279','KECAMATAN');"
63.03.20,Cintapuri Darussalam,63.03,3279,CINTAPURI DARUSSALAM,"insert into region (name, parent, type) values   ('CINTAPURI DARUSSALAM,'3279','KECAMATAN');"
63.04.01,Tabunganen,63.04,6304,TABUNGANEN,"insert into region (name, parent, type) values   ('TABUNGANEN,'6304','KECAMATAN');"
63.04.02,Tamban,63.04,6304,TAMBAN,"insert into region (name, parent, type) values   ('TAMBAN,'6304','KECAMATAN');"
63.04.03,Anjir Pasar,63.04,6304,ANJIR PASAR,"insert into region (name, parent, type) values   ('ANJIR PASAR,'6304','KECAMATAN');"
63.04.04,Anjir Muara,63.04,6304,ANJIR MUARA,"insert into region (name, parent, type) values   ('ANJIR MUARA,'6304','KECAMATAN');"
63.04.05,Alalak,63.04,6304,ALALAK,"insert into region (name, parent, type) values   ('ALALAK,'6304','KECAMATAN');"
63.04.06,Mandastana,63.04,6304,MANDASTANA,"insert into region (name, parent, type) values   ('MANDASTANA,'6304','KECAMATAN');"
63.04.07,Rantau Badauh,63.04,6304,RANTAU BADAUH,"insert into region (name, parent, type) values   ('RANTAU BADAUH,'6304','KECAMATAN');"
63.04.08,Belawang,63.04,6304,BELAWANG,"insert into region (name, parent, type) values   ('BELAWANG,'6304','KECAMATAN');"
63.04.09,Cerbon,63.04,6304,CERBON,"insert into region (name, parent, type) values   ('CERBON,'6304','KECAMATAN');"
63.04.10,Bakumpai,63.04,6304,BAKUMPAI,"insert into region (name, parent, type) values   ('BAKUMPAI,'6304','KECAMATAN');"
63.04.11,Kuripan,63.04,6304,KURIPAN,"insert into region (name, parent, type) values   ('KURIPAN,'6304','KECAMATAN');"
63.04.12,Tabukan,63.04,6304,TABUKAN,"insert into region (name, parent, type) values   ('TABUKAN,'6304','KECAMATAN');"
63.04.13,Mekarsari (Mekar Sari),63.04,6304,MEKARSARI (MEKAR SARI),"insert into region (name, parent, type) values   ('MEKARSARI (MEKAR SARI),'6304','KECAMATAN');"
63.04.14,Barambai,63.04,6304,BARAMBAI,"insert into region (name, parent, type) values   ('BARAMBAI,'6304','KECAMATAN');"
63.04.15,Marabahan,63.04,6304,MARABAHAN,"insert into region (name, parent, type) values   ('MARABAHAN,'6304','KECAMATAN');"
63.04.16,Wanaraya,63.04,6304,WANARAYA,"insert into region (name, parent, type) values   ('WANARAYA,'6304','KECAMATAN');"
63.04.17,Jejangkit,63.04,6304,JEJANGKIT,"insert into region (name, parent, type) values   ('JEJANGKIT,'6304','KECAMATAN');"
63.05.01,Binuang,63.05,6305,BINUANG,"insert into region (name, parent, type) values   ('BINUANG,'6305','KECAMATAN');"
63.05.02,Tapin Selatan,63.05,6305,TAPIN SELATAN,"insert into region (name, parent, type) values   ('TAPIN SELATAN,'6305','KECAMATAN');"
63.05.03,Tapin Tengah,63.05,6305,TAPIN TENGAH,"insert into region (name, parent, type) values   ('TAPIN TENGAH,'6305','KECAMATAN');"
63.05.04,Tapin Utara,63.05,6305,TAPIN UTARA,"insert into region (name, parent, type) values   ('TAPIN UTARA,'6305','KECAMATAN');"
63.05.05,Candi Laras Selatan,63.05,6305,CANDI LARAS SELATAN,"insert into region (name, parent, type) values   ('CANDI LARAS SELATAN,'6305','KECAMATAN');"
63.05.06,Candi Laras Utara,63.05,6305,CANDI LARAS UTARA,"insert into region (name, parent, type) values   ('CANDI LARAS UTARA,'6305','KECAMATAN');"
63.05.07,Bakarangan,63.05,6305,BAKARANGAN,"insert into region (name, parent, type) values   ('BAKARANGAN,'6305','KECAMATAN');"
63.05.08,Piani,63.05,6305,PIANI,"insert into region (name, parent, type) values   ('PIANI,'6305','KECAMATAN');"
63.05.09,Bungur,63.05,6305,BUNGUR,"insert into region (name, parent, type) values   ('BUNGUR,'6305','KECAMATAN');"
63.05.10,Lokpaikat,63.05,6305,LOKPAIKAT,"insert into region (name, parent, type) values   ('LOKPAIKAT,'6305','KECAMATAN');"
63.05.11,Salam Babaris,63.05,6305,SALAM BABARIS,"insert into region (name, parent, type) values   ('SALAM BABARIS,'6305','KECAMATAN');"
63.05.12,Hatungun,63.05,6305,HATUNGUN,"insert into region (name, parent, type) values   ('HATUNGUN,'6305','KECAMATAN');"
63.06.01,Sungai Raya,63.06,6306,SUNGAI RAYA,"insert into region (name, parent, type) values   ('SUNGAI RAYA,'6306','KECAMATAN');"
63.06.02,Padang Batung,63.06,6306,PADANG BATUNG,"insert into region (name, parent, type) values   ('PADANG BATUNG,'6306','KECAMATAN');"
63.06.03,Telaga Langsat,63.06,6306,TELAGA LANGSAT,"insert into region (name, parent, type) values   ('TELAGA LANGSAT,'6306','KECAMATAN');"
63.06.04,Angkinang,63.06,6306,ANGKINANG,"insert into region (name, parent, type) values   ('ANGKINANG,'6306','KECAMATAN');"
63.06.05,Kandangan,63.06,6306,KANDANGAN,"insert into region (name, parent, type) values   ('KANDANGAN,'6306','KECAMATAN');"
63.06.06,Simpur,63.06,6306,SIMPUR,"insert into region (name, parent, type) values   ('SIMPUR,'6306','KECAMATAN');"
63.06.07,Daha Selatan,63.06,6306,DAHA SELATAN,"insert into region (name, parent, type) values   ('DAHA SELATAN,'6306','KECAMATAN');"
63.06.08,Daha Utara,63.06,6306,DAHA UTARA,"insert into region (name, parent, type) values   ('DAHA UTARA,'6306','KECAMATAN');"
63.06.09,Kalumpang (Kelumpang),63.06,6306,KALUMPANG (KELUMPANG),"insert into region (name, parent, type) values   ('KALUMPANG (KELUMPANG),'6306','KECAMATAN');"
63.06.10,Loksado,63.06,6306,LOKSADO,"insert into region (name, parent, type) values   ('LOKSADO,'6306','KECAMATAN');"
63.06.11,Daha Barat,63.06,6306,DAHA BARAT,"insert into region (name, parent, type) values   ('DAHA BARAT,'6306','KECAMATAN');"
63.07.01,Haruyan,63.07,6307,HARUYAN,"insert into region (name, parent, type) values   ('HARUYAN,'6307','KECAMATAN');"
63.07.02,Batu Benawa,63.07,6307,BATU BENAWA,"insert into region (name, parent, type) values   ('BATU BENAWA,'6307','KECAMATAN');"
63.07.03,Labuan Amas Selatan,63.07,6307,LABUAN AMAS SELATAN,"insert into region (name, parent, type) values   ('LABUAN AMAS SELATAN,'6307','KECAMATAN');"
63.07.04,Labuan Amas Utara,63.07,6307,LABUAN AMAS UTARA,"insert into region (name, parent, type) values   ('LABUAN AMAS UTARA,'6307','KECAMATAN');"
63.07.05,Pandawan,63.07,6307,PANDAWAN,"insert into region (name, parent, type) values   ('PANDAWAN,'6307','KECAMATAN');"
63.07.06,Barabai,63.07,6307,BARABAI,"insert into region (name, parent, type) values   ('BARABAI,'6307','KECAMATAN');"
63.07.07,Batang Alai Selatan,63.07,6307,BATANG ALAI SELATAN,"insert into region (name, parent, type) values   ('BATANG ALAI SELATAN,'6307','KECAMATAN');"
